timestamp,true_lat,true_lon,measured_lat,measured_lon,position_error_m,num_stations,avg_signal_strength,min_distance_to_station,max_distance_to_station,route_deviation_m,trilateration_success
2025-12-09T11:42:20.871227,55.83837843449263,37.53176713223396,55.83835293753455,37.53180505710046,3.693967517139749,7,68.09658042930823,748.0713479510581,1415.2671091407904,0.13632176570839677,1
2025-12-09T11:42:20.982253,55.838383313560165,37.531748826443355,55.83835782454133,37.53178667178578,3.690108140209659,7,68.10527599638442,746.9173947516456,1415.3749534923804,0.13637501030525803,1
2025-12-09T11:42:21.093277,55.838388226256846,37.53173039438871,55.83836274533265,37.53176815974667,3.686219953308579,7,68.11403455410837,745.7558488588488,1415.4846779435527,0.13642608263920697,1
2025-12-09T11:42:21.206304,55.83839310002585,37.53171210836743,55.83836762710338,37.531749794321314,3.682365761340617,7,68.12272673339562,744.6038693541703,1415.5946576602626,0.13647618438265546,1
2025-12-09T11:42:21.315328,55.838397862379225,37.531694240418396,55.838372397117325,37.53173184858951,3.67860825633826,7,68.13122310914012,743.4785774812979,1415.7032029100938,0.13652651381981207,1
2025-12-09T11:42:21.429354,55.83840244090756,37.53167706228584,55.83837698271695,37.531714595336325,3.6750100047174854,7,68.13939422309878,742.3970549882912,1415.8085619686037,0.1365782676721021,1
2025-12-09T11:42:21.543380,55.83840676329338,37.531660845368975,55.83838131133682,37.5316983070015,3.671633441096493,7,68.14711062042241,741.3763424116701,1415.9089265900698,0.13663264507076137,1
2025-12-09T11:42:21.654406,55.838410757328404,37.53164586065727,55.83838531052096,37.53168325561429,3.6685408487899616,7,68.15424290001232,740.4334373148898,1416.0024400372533,0.13669084436562987,1
2025-12-09T11:42:21.766430,55.8384143509346,37.53163237865139,55.838388907944,37.53166971271401,3.6657943500495995,7,68.1606617787622,739.5852925025508,1416.0872076518408,0.13675405986828443,1
2025-12-09T11:42:21.875455,55.83841747218908,37.53162066926985,55.83839203143622,37.53165794925612,3.663455882257038,7,68.16623816977126,738.8488142147173,1416.161309945144,0.13682348680300638,1
2025-12-09T11:42:21.987480,55.83842004935275,37.53161100174145,55.83839460901232,37.531648235504,3.661587182411155,7,68.17084327437404,738.2408603158837,1416.2228181973883,0.13690031863431654,1
2025-12-09T11:42:22.104508,55.838422010902754,37.531603644483496,55.838396568904066,37.53164084090641,3.6602497585549614,7,68.1743486879667,737.7782384612821,1416.2698125274637,0.1369857464825778,1
